customer_id,recency_days,frequency,monetary,cluster,segment
16795,365.0,3,2062.41,3,At Risk
16796,89.0,1,305.62,2,New
16797,393.0,5,1802.02,3,At Risk
16798,554.0,3,841.16,3,At Risk
16799,432.0,2,452.78,3,At Risk
16800,11.0,1,1162.65,2,New
16801,163.0,4,1594.23,4,Loyal
16802,679.0,2,582.61,1,Lost
16803,65.0,1,332.3,2,New
16804,23.0,3,536.99,2,New
16805,173.0,5,1091.34,4,Loyal
16806,103.0,4,762.16,4,Loyal
16807,142.0,6,2123.88,4,Loyal
16808,99.0,2,288.42,2,New
16809,23.0,9,1727.43,4,Loyal
16810,192.0,2,842.04,2,New
16811,4.0,2,547.0699999999999,2,New
16812,360.0,4,2392.0,3,At Risk
16813,8.0,10,1652.18,4,Loyal
16814,14.0,36,11924.85,0,Champions
16815,453.0,2,406.02,1,Lost
16816,103.0,4,417.06,2,New
16817,2.0,13,2560.7,4,Loyal
16818,10.0,11,3349.57,4,Loyal
16819,465.0,2,182.59,1,Lost
16820,95.0,1,497.61,2,New
16821,381.0,1,113.35,1,Lost
16822,686.0,1,181.39,1,Lost
16823,227.0,7,2243.09,4,Loyal
16824,15.0,3,686.24,2,New
16825,38.0,5,1826.8899999999999,4,Loyal
16826,51.0,1,341.7,2,New
16827,393.0,5,392.13,3,At Risk
16828,93.0,2,128.5,2,New
16829,156.0,2,513.32,2,New
16830,38.0,4,1207.5,4,Loyal
16831,564.0,1,91.8,1,Lost
16832,184.0,5,417.61,2,New
16833,1.0,6,2409.04,4,Loyal
16834,227.0,2,898.96,3,At Risk
16835,128.0,6,1456.66,4,Loyal
16836,39.0,4,782.37,4,Loyal
16837,31.0,11,3170.98,4,Loyal
16838,197.0,4,1159.6100000000001,4,Loyal
16839,8.0,44,21758.25,0,Champions
16840,603.0,2,139.85,1,Lost
16841,36.0,12,4006.06,0,Champions
16842,100.0,3,1264.19,4,Loyal
16843,42.0,35,19571.43,0,Champions
16844,562.0,2,614.34,3,At Risk
16845,618.0,1,253.88,1,Lost
16846,50.0,3,842.4100000000001,2,New
16847,43.0,2,614.8900000000001,2,New
16848,52.0,4,1411.6200000000001,4,Loyal
16849,186.0,1,124.57,2,New
16850,333.0,1,332.41,1,Lost
16851,4.0,3,342.45,2,New
16852,10.0,2,144.91,2,New
16854,417.0,2,1408.96,3,At Risk
16855,23.0,2,328.4,2,New
16856,14.0,3,358.49,2,New
16857,442.0,1,352.8,1,Lost
16858,368.0,10,4292.59,3,At Risk
16859,144.0,7,1932.4099999999999,4,Loyal
16860,452.0,3,1610.6200000000001,3,At Risk
16861,59.0,5,946.59,4,Loyal
16862,547.0,4,662.33,3,At Risk
16863,31.0,3,834.27,2,New
16864,434.0,2,409.25,3,At Risk
16865,401.0,1,130.95,1,Lost
16866,140.0,3,207.73999999999998,2,New
16867,689.0,1,76.74000000000001,1,Lost
16868,394.0,3,384.56,3,At Risk
16869,22.0,4,817.12,4,Loyal
16870,469.0,1,450.15999999999997,1,Lost
16871,22.0,6,2812.34,4,Loyal
16872,77.0,6,1213.13,4,Loyal
16873,4.0,12,14617.39,0,Champions
16874,379.0,1,209.89000000000001,1,Lost
16875,67.0,11,4234.53,0,Champions
16876,403.0,1,136.01,1,Lost
16877,12.0,6,846.62,4,Loyal
16878,84.0,1,13.3,2,New
16880,30.0,8,1813.21,4,Loyal
16881,66.0,1,432.0,2,New
16882,66.0,3,705.12,2,New
16883,187.0,19,2246.06,0,Champions
16884,37.0,4,1070.97,4,Loyal
16885,15.0,4,684.6,4,Loyal
16886,456.0,1,134.0,1,Lost
16887,35.0,3,658.1700000000001,2,New
16888,400.0,3,434.2,3,At Risk
16889,194.0,6,2526.65,4,Loyal
16890,476.0,3,285.40999999999997,1,Lost
16891,1.0,11,1727.94,4,Loyal
16892,1.0,7,754.75,4,Loyal
16893,366.0,2,249.89000000000001,1,Lost
16894,502.0,3,1306.96,3,At Risk
16895,64.0,5,1102.9,4,Loyal
16896,555.0,1,103.95,1,Lost
16897,299.0,2,289.78,2,New
16898,26.0,5,885.2099999999999,4,Loyal
16899,7.0,8,1695.77,4,Loyal
16900,16.0,3,887.11,4,Loyal
16901,729.0,1,204.26,1,Lost
16902,116.0,1,1706.88,2,New
16903,29.0,3,1041.75,4,Loyal
16904,4.0,21,4675.36,0,Champions
16905,5.0,17,4706.77,0,Champions
16906,81.0,7,1410.92,4,Loyal
16907,29.0,9,1470.89,4,Loyal
16908,722.0,1,252.59,1,Lost
16909,72.0,1,379.14,2,New
16910,4.0,8,1508.96,4,Loyal
16911,635.0,2,255.25,1,Lost
16912,28.0,15,4460.51,0,Champions
16913,290.0,3,423.91,3,At Risk
16914,36.0,1,183.76,2,New
16915,9.0,11,1543.18,4,Loyal
16916,23.0,4,902.02,4,Loyal
16917,276.0,2,1851.88,3,At Risk
16918,49.0,16,3206.54,0,Champions
16919,156.0,24,4909.66,0,Champions
16920,411.0,1,355.45,1,Lost
16921,61.0,3,409.21000000000004,2,New
16922,572.0,1,611.08,1,Lost
16923,12.0,32,13157.130000000001,0,Champions
16924,21.0,3,829.89,2,New
16925,540.0,1,125.65,1,Lost
16926,371.0,5,1169.6100000000001,3,At Risk
16927,115.0,3,543.05,2,New
16928,80.0,29,3897.5299999999997,0,Champions
16929,3.0,7,1295.39,4,Loyal
16930,26.0,3,378.89,2,New
16931,5.0,23,5032.22,0,Champions
16932,53.0,3,412.55,2,New
16933,1.0,9,3099.3,4,Loyal
16934,54.0,6,2083.14,4,Loyal
16935,381.0,3,530.86,3,At Risk
16936,25.0,2,548.29,2,New
16937,499.0,1,196.25,1,Lost
16938,8.0,9,6995.360000000001,0,Champions
16939,488.0,3,433.85,3,At Risk
16940,52.0,8,6427.66,4,Loyal
16941,611.0,1,33.0,1,Lost
16942,12.0,9,1904.99,4,Loyal
16943,211.0,5,1299.49,4,Loyal
16944,609.0,1,101.36,1,Lost
16945,21.0,33,8548.16,0,Champions
16946,383.0,5,1222.04,3,At Risk
16947,235.0,5,955.21,3,At Risk
16948,138.0,7,868.77,4,Loyal
16949,3.0,6,1286.27,4,Loyal
16950,56.0,10,3541.77,4,Loyal
16951,134.0,3,1277.75,4,Loyal
16952,109.0,5,795.83,4,Loyal
16953,30.0,1,20.8,2,New
16954,0.0,20,6081.88,0,Champions
16955,184.0,6,1120.31,4,Loyal
16956,17.0,1,308.74,2,New
16957,239.0,2,416.64,2,New
16958,435.0,1,778.49,3,At Risk
16959,87.0,1,117.35000000000001,2,New
16960,38.0,8,1990.88,4,Loyal
16961,116.0,3,794.56,2,New
16962,409.0,1,251.04,1,Lost
16963,187.0,1,110.55000000000001,2,New
16964,733.0,2,207.85,1,Lost
16965,226.0,1,201.19,2,New
16966,8.0,7,2154.97,4,Loyal
16967,189.0,1,319.02,2,New
16968,4.0,2,439.43,2,New
16969,39.0,3,650.41,2,New
16970,626.0,1,71.4,1,Lost
16971,38.0,1,357.21,2,New
16972,382.0,2,749.0,3,At Risk
16973,386.0,1,127.0,1,Lost
16974,522.0,2,365.5,1,Lost
16975,423.0,3,926.12,3,At Risk
16976,267.0,1,251.51999999999998,2,New
16977,395.0,4,496.0,3,At Risk
16978,77.0,3,768.88,2,New
16979,3.0,9,2859.74,4,Loyal
16980,255.0,3,1422.83,3,At Risk
16982,60.0,1,384.06,2,New
16983,12.0,11,3490.5299999999997,4,Loyal
16984,88.0,9,10350.53,0,Champions
16985,17.0,23,10923.16,0,Champions
16986,29.0,11,4888.75,0,Champions
16987,3.0,11,2521.4,4,Loyal
16988,5.0,2,382.67,2,New
16989,7.0,6,1133.25,4,Loyal
16990,218.0,2,344.0,2,New
16991,421.0,1,1041.21,3,At Risk
16992,10.0,13,5476.5,0,Champions
16993,463.0,2,1950.9499999999998,3,At Risk
16996,30.0,9,2123.61,4,Loyal
16997,288.0,3,702.0,3,At Risk
16998,149.0,5,402.0,2,New
16999,23.0,2,484.82000000000005,2,New
17000,396.0,2,406.3,3,At Risk
17001,0.0,19,6640.8,0,Champions
17002,85.0,7,2571.55,4,Loyal
17003,402.0,4,828.21,3,At Risk
17004,46.0,4,2324.36,4,Loyal
17005,470.0,2,622.36,3,At Risk
17006,4.0,8,1635.27,4,Loyal
17007,50.0,7,1120.1000000000001,4,Loyal
17008,429.0,1,81.36,1,Lost
17009,551.0,1,242.06,1,Lost
17010,18.0,1,195.36,2,New
17011,30.0,3,671.6999999999999,2,New
17012,725.0,1,360.61,1,Lost
17014,8.0,3,583.4300000000001,2,New
17015,28.0,3,1838.61,4,Loyal
17016,576.0,1,552.4,1,Lost
17017,2.0,29,12576.99,0,Champions
17018,40.0,6,2287.7,4,Loyal
17019,11.0,11,3602.29,4,Loyal
17020,542.0,2,935.62,3,At Risk
17021,442.0,6,1182.22,3,At Risk
17022,31.0,2,260.0,2,New
17023,417.0,3,800.18,3,At Risk
17024,45.0,3,95.85,2,New
17025,60.0,5,1349.67,4,Loyal
17026,185.0,3,175.82999999999998,2,New
17027,78.0,9,1310.63,4,Loyal
17028,581.0,3,1593.83,3,At Risk
17029,110.0,7,2137.3,4,Loyal
17030,63.0,1,146.87,2,New
17031,11.0,6,2773.85,4,Loyal
17032,547.0,8,2984.32,3,At Risk
17033,86.0,4,1332.79,4,Loyal
17034,16.0,5,1276.42,4,Loyal
17035,245.0,4,613.59,3,At Risk
17036,383.0,1,176.9,1,Lost
17037,87.0,1,1267.32,2,New
17038,30.0,2,743.17,2,New
17039,604.0,1,1954.99,3,At Risk
17040,137.0,2,463.25,2,New
17041,26.0,6,1655.2,4,Loyal
17042,2.0,5,1036.58,4,Loyal
17043,32.0,8,2593.65,4,Loyal
17044,25.0,12,11962.300000000001,0,Champions
17045,113.0,5,827.6800000000001,4,Loyal
17046,157.0,5,1906.07,4,Loyal
17047,85.0,6,2289.23,4,Loyal
17048,117.0,7,2071.6800000000003,4,Loyal
17049,2.0,19,9942.53,0,Champions
17050,96.0,11,4648.59,0,Champions
17051,194.0,4,706.49,4,Loyal
17052,28.0,1,399.09,2,New
17053,130.0,1,498.48,2,New
17054,28.0,5,1356.33,4,Loyal
17055,445.0,1,232.85,1,Lost
17056,738.0,1,128.6,1,Lost
17057,596.0,1,294.74,1,Lost
17058,81.0,3,1179.89,4,Loyal
17059,29.0,9,4864.57,4,Loyal
17060,266.0,1,234.24,2,New
17061,73.0,11,5232.2300000000005,0,Champions
17062,313.0,6,889.75,3,At Risk
17063,21.0,13,3638.53,0,Champions
17064,58.0,3,855.45,2,New
17065,637.0,2,194.7,1,Lost
17066,726.0,1,228.34,1,Lost
17067,724.0,3,454.53999999999996,1,Lost
17068,12.0,47,8987.68,0,Champions
17069,28.0,14,5517.23,0,Champions
17070,114.0,2,437.42,2,New
17071,28.0,13,3793.71,0,Champions
17072,625.0,1,273.35,1,Lost
17073,17.0,4,1446.0900000000001,4,Loyal
17074,562.0,1,203.05,1,Lost
17075,17.0,10,2236.63,4,Loyal
17076,36.0,6,1242.75,4,Loyal
17077,578.0,1,306.0,1,Lost
17078,36.0,2,378.2,2,New
17079,78.0,1,118.80000000000001,2,New
17080,22.0,7,957.53,4,Loyal
17081,25.0,6,949.39,4,Loyal
17082,33.0,6,4732.03,4,Loyal
17083,109.0,9,4049.79,4,Loyal
17084,35.0,3,5001.21,4,Loyal
17085,123.0,28,7847.67,0,Champions
17086,7.0,6,2050.08,4,Loyal
17087,737.0,1,221.53,1,Lost
17088,28.0,4,1991.01,4,Loyal
17089,386.0,1,128.45,1,Lost
17090,4.0,13,3080.1800000000003,0,Champions
17091,2.0,19,7495.75,0,Champions
17092,50.0,11,5511.41,0,Champions
17093,592.0,1,235.88,1,Lost
17094,322.0,2,402.2,3,At Risk
17095,22.0,7,2572.25,4,Loyal
17096,15.0,11,3697.93,0,Champions
17097,2.0,9,1143.36,4,Loyal
17098,381.0,3,591.07,3,At Risk
17099,533.0,1,582.17,1,Lost
17100,18.0,2,971.74,2,New
17101,10.0,7,2507.05,4,Loyal
17102,261.0,1,25.5,1,Lost
17103,722.0,1,424.3,1,Lost
17104,423.0,1,474.03,1,Lost
17105,159.0,2,665.78,2,New
17106,389.0,1,481.58,1,Lost
17107,33.0,10,16052.720000000001,0,Champions
17108,663.0,1,174.95,1,Lost
17109,29.0,8,1291.71,4,Loyal
17110,165.0,3,499.9,2,New
17111,47.0,2,459.58000000000004,2,New
17112,502.0,1,197.57,1,Lost
17113,574.0,6,2305.59,3,At Risk
17114,5.0,8,801.12,4,Loyal
17115,8.0,7,2761.4900000000002,4,Loyal
17116,648.0,1,389.78,1,Lost
17117,288.0,1,116.19999999999999,1,Lost
17118,317.0,1,157.02,1,Lost
17119,3.0,2,606.91,2,New
17120,233.0,1,307.46,2,New
17121,402.0,1,314.74,1,Lost
17122,119.0,4,570.5,2,New
17123,161.0,3,977.1700000000001,4,Loyal
17124,185.0,1,294.24,2,New
17125,50.0,1,230.5,2,New
17126,152.0,9,2016.4299999999998,4,Loyal
17127,428.0,5,1155.0300000000002,3,At Risk
17128,334.0,1,157.09,1,Lost
17129,520.0,1,31.85,1,Lost
17131,5.0,5,2463.17,4,Loyal
17132,452.0,2,1220.9099999999999,3,At Risk
17133,15.0,12,14622.33,0,Champions
17134,106.0,3,625.3,2,New
17135,16.0,10,1722.18,4,Loyal
17136,662.0,1,231.68,1,Lost
17137,416.0,6,1099.81,3,At Risk
17138,275.0,7,4417.27,4,Loyal
17139,15.0,25,19566.760000000002,0,Champions
17140,247.0,1,454.12,2,New
17141,418.0,4,727.58,3,At Risk
17142,239.0,4,1275.25,3,At Risk
17143,417.0,2,880.97,3,At Risk
17144,1.0,2,984.5699999999999,2,New
17145,512.0,4,3120.91,3,At Risk
17146,105.0,13,5852.64,0,Champions
17147,22.0,9,3199.95,4,Loyal
17148,51.0,1,124.88,2,New
17149,451.0,1,143.10000000000002,1,Lost
17150,376.0,6,1357.95,3,At Risk
17151,735.0,1,231.90000000000003,1,Lost
17152,194.0,4,2016.5,4,Loyal
17153,24.0,1,213.78,2,New
17154,75.0,1,329.34,2,New
17155,17.0,7,892.46,4,Loyal
17156,491.0,1,591.87,1,Lost
17157,7.0,19,5151.9,0,Champions
17158,32.0,5,1980.0,4,Loyal
17159,21.0,5,2099.59,4,Loyal
17160,31.0,17,10209.16,0,Champions
17161,444.0,1,856.01,3,At Risk
17162,28.0,10,1715.46,4,Loyal
17163,21.0,4,699.78,4,Loyal
17164,32.0,7,2467.35,4,Loyal
17165,284.0,6,1794.32,3,At Risk
17166,38.0,2,206.34,2,New
17167,379.0,3,867.11,3,At Risk
17168,498.0,1,400.2,1,Lost
17169,57.0,3,1156.73,4,Loyal
17170,374.0,2,178.68,1,Lost
17171,289.0,2,384.59000000000003,3,At Risk
17172,78.0,3,956.5699999999999,4,Loyal
17173,5.0,8,3766.6,4,Loyal
17174,217.0,1,59.9,2,New
17175,44.0,4,1443.69,4,Loyal
17176,201.0,3,902.3199999999999,3,At Risk
17177,505.0,1,119.5,1,Lost
17178,731.0,1,432.96,1,Lost
17179,178.0,6,1507.26,4,Loyal
17180,56.0,11,2236.77,4,Loyal
17181,57.0,3,309.85,2,New
17182,422.0,2,321.3,1,Lost
17183,7.0,6,3347.31,4,Loyal
17184,569.0,2,198.41000000000003,1,Lost
17185,591.0,3,229.45999999999998,1,Lost
17186,46.0,2,144.0,2,New
17187,226.0,2,467.71,2,New
17188,11.0,13,4592.93,0,Champions
17189,106.0,5,953.63,4,Loyal
17190,58.0,7,1726.57,4,Loyal
17191,28.0,15,4310.34,0,Champions
17192,536.0,1,75.28,1,Lost
17193,35.0,9,2310.04,4,Loyal
17194,273.0,3,812.5,3,At Risk
17195,655.0,1,562.98,1,Lost
17196,427.0,1,327.75,1,Lost
17197,29.0,1,1013.01,2,New
17198,23.0,3,692.22,2,New
17199,582.0,1,135.04000000000002,1,Lost
17200,387.0,4,356.71,3,At Risk
17201,53.0,4,1143.1,4,Loyal
17202,420.0,1,160.65,1,Lost
17203,35.0,10,5564.09,0,Champions
17204,175.0,9,5504.6900000000005,4,Loyal
17205,53.0,3,999.3499999999999,4,Loyal
17206,53.0,1,204.24,2,New
17207,652.0,1,292.62,1,Lost
17208,395.0,1,111.15,1,Lost
17209,649.0,3,595.7,3,At Risk
17210,392.0,1,251.72,1,Lost
17211,26.0,13,3773.35,0,Champions
17212,253.0,3,794.41,3,At Risk
17213,40.0,13,4869.4,0,Champions
17214,60.0,6,1059.1200000000001,4,Loyal
17215,464.0,1,186.15,1,Lost
17216,554.0,1,63.6,1,Lost
17217,234.0,2,210.1,2,New
17218,4.0,18,3891.39,0,Champions
17219,31.0,2,259.13,2,New
17220,24.0,21,4457.31,0,Champions
17221,7.0,5,976.62,4,Loyal
17222,65.0,6,1579.51,4,Loyal
17223,310.0,3,558.04,3,At Risk
17224,501.0,1,100.86,1,Lost
17225,581.0,1,131.15,1,Lost
17226,308.0,3,895.47,3,At Risk
17227,18.0,12,1878.93,4,Loyal
17228,15.0,13,2820.03,0,Champions
17229,96.0,2,318.76,2,New
17230,264.0,18,9388.49,0,Champions
17231,12.0,25,7064.8,0,Champions
17232,2.0,2,417.77,2,New
17233,35.0,3,560.86,2,New
17234,182.0,1,149.89,2,New
17235,25.0,8,1562.98,4,Loyal
17236,12.0,12,1929.26,4,Loyal
17237,11.0,4,994.13,4,Loyal
17238,2.0,32,7331.67,0,Champions
17239,312.0,4,1189.45,3,At Risk
17240,596.0,1,130.6,1,Lost
17241,385.0,12,2736.64,3,At Risk
17242,108.0,5,2889.2799999999997,4,Loyal
17243,1.0,69,20203.58,0,Champions
17244,53.0,5,1826.04,4,Loyal
17245,204.0,2,371.63,2,New
17246,546.0,2,38.92,1,Lost
17247,15.0,1,280.09000000000003,2,New
17248,120.0,2,500.53999999999996,2,New
17249,428.0,1,68.03,1,Lost
17250,3.0,2,381.97,2,New
17251,362.0,3,798.98,3,At Risk
17252,116.0,2,348.90999999999997,2,New
17253,18.0,1,178.26,2,New
17254,4.0,3,469.48,2,New
17255,40.0,4,781.7,4,Loyal
17256,107.0,5,498.93,4,Loyal
17257,436.0,2,189.78,1,Lost
17258,396.0,2,417.30000000000007,3,At Risk
17259,148.0,6,1452.39,4,Loyal
17260,411.0,1,120.95,1,Lost
17261,509.0,1,221.59,1,Lost
17262,52.0,11,2488.76,4,Loyal
17263,208.0,1,63.44,2,New
17264,424.0,1,268.28,1,Lost
17265,138.0,2,550.01,2,New
17266,2.0,5,501.72,4,Loyal
17267,127.0,2,317.20000000000005,2,New
17268,107.0,11,1733.8899999999999,4,Loyal
17269,385.0,1,491.81,1,Lost
17270,469.0,2,601.45,3,At Risk
17271,736.0,1,204.3,1,Lost
17272,42.0,4,2148.63,4,Loyal
17273,424.0,1,141.12,1,Lost
17274,35.0,2,573.22,2,New
17275,383.0,1,114.1,1,Lost
17276,402.0,1,502.49,1,Lost
17277,227.0,2,1065.35,3,At Risk
17278,241.0,2,271.24,2,New
17279,57.0,1,187.83,2,New
17280,438.0,1,118.86,1,Lost
17281,374.0,6,797.8499999999999,3,At Risk
17282,130.0,5,2308.54,4,Loyal
17283,378.0,1,188.46,1,Lost
17284,60.0,8,2788.06,4,Loyal
17285,628.0,2,407.94,1,Lost
17286,21.0,3,389.18,2,New
17287,26.0,21,3826.86,0,Champions
17288,9.0,11,2468.43,4,Loyal
17289,31.0,9,2041.8,4,Loyal
17290,3.0,8,1487.96,4,Loyal
17291,308.0,1,550.8000000000001,3,At Risk
17292,472.0,2,271.75,1,Lost
17293,8.0,17,3750.63,0,Champions
17294,669.0,2,467.78999999999996,1,Lost
17295,28.0,3,547.0,2,New
17296,730.0,1,338.13,1,Lost
17297,17.0,1,128.18,2,New
17298,101.0,5,954.26,4,Loyal
17299,11.0,6,993.23,4,Loyal
17300,390.0,2,393.64,3,At Risk
17301,21.0,2,294.39,2,New
17302,14.0,5,1135.63,4,Loyal
17303,361.0,1,250.04,1,Lost
17304,534.0,1,111.5,1,Lost
17305,648.0,1,2135.46,3,At Risk
17306,10.0,21,9782.35,0,Champions
17307,395.0,11,3999.8900000000003,3,At Risk
17308,393.0,2,4511.76,3,At Risk
17309,95.0,3,320.39,2,New
17310,387.0,2,1025.1,3,At Risk
17311,78.0,6,3566.56,4,Loyal
17312,138.0,3,644.3,2,New
17313,31.0,1,2328.84,2,New
17314,24.0,17,4904.43,0,Champions
17315,1.0,43,9599.58,0,Champions
17316,420.0,1,124.45,1,Lost
17317,46.0,3,2600.34,4,Loyal
17318,725.0,1,157.33,1,Lost
17319,669.0,1,29.1,1,Lost
17320,100.0,6,2444.85,4,Loyal
17321,8.0,6,1665.21,4,Loyal
17322,376.0,5,922.59,3,At Risk
17323,15.0,12,1551.04,4,Loyal
17324,17.0,12,2171.07,4,Loyal
17325,280.0,3,609.5699999999999,3,At Risk
17326,408.0,2,312.35,1,Lost
17327,409.0,2,152.35,1,Lost
17328,673.0,1,104.7,1,Lost
17329,14.0,5,998.53,4,Loyal
17330,22.0,4,423.79999999999995,2,New
17331,123.0,1,175.2,2,New
17332,528.0,5,838.27,3,At Risk
17333,85.0,1,494.25,2,New
17334,302.0,3,635.15,3,At Risk
17335,383.0,2,497.04,3,At Risk
17336,472.0,1,81.12,1,Lost
17337,151.0,4,1981.06,4,Loyal
17338,17.0,17,11889.33,0,Champions
17339,94.0,3,302.36,2,New
17340,29.0,18,19617.95,0,Champions
17341,156.0,5,1272.21,4,Loyal
17342,379.0,4,1227.54,3,At Risk
17343,355.0,6,1259.94,3,At Risk
17344,46.0,2,457.36,2,New
17345,15.0,10,1586.63,4,Loyal
17346,3.0,26,4998.61,0,Champions
17347,86.0,1,228.96,2,New
17348,14.0,9,2442.29,4,Loyal
17349,179.0,5,772.41,4,Loyal
17350,8.0,7,1893.701,4,Loyal
17351,36.0,12,1988.23,4,Loyal
17352,696.0,1,36.25,1,Lost
17353,129.0,4,3242.0,4,Loyal
17354,50.0,4,3133.9599999999996,4,Loyal
17355,386.0,1,273.31,1,Lost
17356,311.0,5,946.47,3,At Risk
17357,24.0,2,384.39,2,New
17358,303.0,5,861.01,3,At Risk
17359,11.0,2,284.46,2,New
17360,17.0,6,1200.51,4,Loyal
17361,49.0,5,871.79,4,Loyal
17362,239.0,7,1024.04,4,Loyal
17363,395.0,3,920.46,3,At Risk
17364,0.0,28,11972.92,0,Champions
17365,12.0,15,8184.49,0,Champions
17366,432.0,2,1077.24,3,At Risk
17367,238.0,1,167.55,2,New
17368,23.0,14,2758.29,0,Champions
17369,455.0,1,979.1999999999999,3,At Risk
17370,72.0,4,446.18,2,New
17371,17.0,6,655.37,4,Loyal
17372,40.0,28,4347.31,0,Champions
17373,40.0,7,1167.5,4,Loyal
17374,218.0,3,727.11,3,At Risk
17375,199.0,4,660.55,2,New
17376,70.0,4,453.64,2,New
17377,23.0,78,17644.27,0,Champions
17378,374.0,1,10.95,1,Lost
17379,11.0,1,389.72,2,New
17380,434.0,3,645.0,3,At Risk
17381,8.0,38,36398.65,0,Champions
17382,65.0,8,902.2800000000001,4,Loyal
17383,4.0,2,304.09,2,New
17384,19.0,3,507.55,2,New
17385,14.0,1,256.11,2,New
17386,7.0,7,2812.77,4,Loyal
17387,19.0,2,746.81,2,New
17388,77.0,11,2675.37,4,Loyal
17389,0.0,61,57215.33,0,Champions
17390,420.0,1,149.3,1,Lost
17391,163.0,2,508.8,2,New
17392,306.0,3,585.92,3,At Risk
17393,410.0,2,381.15,3,At Risk
17394,219.0,1,203.86999999999998,2,New
17395,508.0,1,97.5,1,Lost
17396,39.0,14,8409.6,0,Champions
17397,22.0,3,1198.28,4,Loyal
17398,114.0,3,653.38,2,New
17400,126.0,8,4623.28,4,Loyal
17401,541.0,1,114.85,1,Lost
17402,4.0,23,4635.5599999999995,0,Champions
17403,36.0,2,382.87,2,New
17404,4.0,23,47781.12,0,Champions
17405,1.0,3,1031.41,4,Loyal
17406,333.0,13,4186.95,0,Champions
17407,411.0,1,552.9,1,Lost
17408,163.0,3,316.09000000000003,2,New
17409,184.0,10,7793.51,0,Champions
17410,16.0,5,1214.72,4,Loyal
17411,12.0,5,1425.38,4,Loyal
17412,2.0,16,4220.22,0,Champions
17413,404.0,2,560.14,3,At Risk
17414,43.0,6,2249.52,4,Loyal
17415,79.0,1,507.84,2,New
17416,29.0,22,17298.45,0,Champions
17417,548.0,1,164.18,1,Lost
17418,42.0,3,670.06,2,New
17419,11.0,18,6126.25,0,Champions
17420,50.0,6,953.58,4,Loyal
17421,386.0,3,1059.41,3,At Risk
17422,16.0,11,3594.76,4,Loyal
17423,46.0,3,1118.95,4,Loyal
17425,19.0,2,759.1700000000001,2,New
17426,8.0,13,8077.77,0,Champions
17427,71.0,1,100.8,2,New
17428,0.0,45,31466.760000000002,0,Champions
17429,128.0,5,1357.46,4,Loyal
17430,32.0,4,622.5699999999999,4,Loyal
17431,313.0,1,403.3,1,Lost
17432,18.0,9,1728.99,4,Loyal
17433,88.0,2,569.96,2,New
17434,2.0,7,2373.82,4,Loyal
17435,411.0,1,331.35,1,Lost
17436,1.0,5,534.06,4,Loyal
17437,529.0,1,369.68,1,Lost
17438,253.0,5,1422.7700000000002,3,At Risk
17439,655.0,1,325.74,1,Lost
17440,156.0,4,323.58,2,New
17441,732.0,1,293.35,1,Lost
17442,36.0,15,4620.3,0,Champions
17443,219.0,1,534.24,2,New
17444,147.0,3,2940.04,4,Loyal
17446,176.0,2,120.9,2,New
17447,40.0,2,541.53,2,New
17448,497.0,46,14523.67,0,Champions
17449,2.0,13,4868.15,0,Champions
17450,8.0,51,244784.25,0,Champions
17451,1.0,7,1721.4,4,Loyal
17453,17.0,2,486.7199999999999,2,New
17454,192.0,10,1547.94,4,Loyal
17455,203.0,1,131.7,2,New
17456,365.0,2,975.5600000000001,3,At Risk
17457,126.0,14,5984.8099999999995,0,Champions
17458,15.0,2,529.58,2,New
17459,43.0,2,657.3,2,New
17460,94.0,16,2157.9700000000003,0,Champions
17461,22.0,3,735.82,2,New
17462,60.0,2,675.69,2,New
17463,16.0,7,2535.26,4,Loyal
17464,158.0,3,907.14,2,New
17465,425.0,7,2542.79,3,At Risk
17466,10.0,2,763.28,2,New
17467,395.0,1,102.6,1,Lost
17468,10.0,3,194.8,2,New
17469,16.0,17,5051.25,0,Champions
17470,44.0,11,2626.47,4,Loyal
17471,474.0,1,321.65000000000003,1,Lost
17472,191.0,4,922.35,4,Loyal
17473,408.0,2,607.0,3,At Risk
17474,599.0,1,1047.0,1,Lost
17475,79.0,1,194.37,2,New
17476,395.0,2,489.86,3,At Risk
17477,612.0,2,1144.3,3,At Risk
17478,408.0,2,1272.8000000000002,3,At Risk
17479,632.0,1,389.26,1,Lost
17480,77.0,2,882.23,2,New
17481,3.0,4,1255.59,4,Loyal
17482,487.0,2,775.6400000000001,3,At Risk
17483,65.0,4,591.73,2,New
17484,576.0,2,209.57,1,Lost
17486,261.0,1,396.87,2,New
17487,728.0,1,160.55,1,Lost
17488,641.0,1,336.5,1,Lost
17489,58.0,2,376.64,2,New
17490,0.0,9,2750.5,4,Loyal
17491,1.0,17,5653.67,0,Champions
17492,248.0,3,1122.42,3,At Risk
17493,385.0,1,100.91000000000001,1,Lost
17494,501.0,1,54.699999999999996,1,Lost
17495,7.0,3,806.72,2,New
17496,358.0,4,1412.89,3,At Risk
17497,390.0,2,287.25,1,Lost
17498,75.0,1,272.22,2,New
17499,289.0,2,1341.3899999999999,3,At Risk
17500,17.0,3,1138.0,4,Loyal
17501,220.0,2,288.6,2,New
17502,9.0,4,689.1,4,Loyal
17503,2.0,2,558.96,2,New
17504,206.0,18,9490.17,0,Champions
17505,161.0,5,2435.48,4,Loyal
17506,75.0,1,302.2,2,New
17507,261.0,2,605.5799999999999,3,At Risk
17508,280.0,8,4579.23,4,Loyal
